,accuracy,size,time,cum_accuracy,cum_time,index
0,60.49382716049383,162,0.13672278300000018,60.49382716049383,0.13672278300000018,0
1,57.04225352112676,142,0.12692106200000008,58.88157894736842,0.13182192250000013,1
2,55.55555555555556,135,0.13253493800000005,57.85876993166287,0.13205959433333345,2
3,61.39240506329114,158,0.1548316729999999,58.79396984924623,0.13775261400000005,3
4,57.931034482758626,145,0.14981519999999993,58.62533692722372,0.14016513120000001,4
5,57.35294117647059,136,0.15815671399999998,58.428246013667426,0.14316372833333335,5
6,56.71641791044776,134,0.1610766779999997,58.201581027667984,0.14572272114285711,6
7,59.09090909090909,154,0.1688572009999998,58.319039451114925,0.14861453112499995,7
8,53.62318840579711,138,0.17146281899999938,57.82208588957055,0.15115322977777768,8
9,64.1025641025641,156,0.1772707269999998,58.49315068493151,0.15376497949999987,9
10,67.3469387755102,147,0.18224933299999968,59.30304915992533,0.15635446618181803,10
11,52.41379310344828,145,0.19317520300000002,58.73287671232877,0.15942286091666655,11
12,50.78125,128,0.19326707400000043,58.191489361702125,0.16202626192307684,12
13,64.24581005586593,179,0.20206779100000016,58.7178241864983,0.16488637114285706,13
14,61.29032258064516,155,0.21027498099999953,58.89792231255646,0.16791227846666656,14
15,58.0246913580247,162,0.21633243000000046,58.83838383838384,0.17093853793749994,15
16,67.72486772486772,189,0.2195702559999999,59.49317738791423,0.17379922723529406,16
17,62.94117647058823,170,0.23321897499999977,59.70749542961609,0.17710032433333325,17
18,52.112676056338024,142,0.29339478500000027,59.332638164754954,0.1832210854210526,18
