,accuracy,size,time,cum_accuracy,cum_time,index
0,0.10364423023533317,3762,0.6660983040000001,0.10364423023533317,inf,0
1,0.09939727853796934,4015,1.1336771680000002,0.10145167384277619,1.7997754720000003,1
2,0.10918756560476195,3732,1.6785284970000003,0.10396017571572179,1.7391519845000003,2
3,0.09902731118759865,3765,2.319891480999999,0.10274423785082827,1.9327318166666665,3
4,0.10670988367808022,3593,2.587814838999998,0.1034994488254038,2.0965025722499995,4
5,0.09100704145493956,3697,2.924815775999999,0.10145262955361659,2.2621652129999994,5
6,0.09199069464043427,3927,3.6231939779999998,0.10005000155150014,2.4890033404999996,6
7,0.0921229265800443,3976,4.077430517,0.0990155035672382,2.715921508571428,7
8,0.08781879523845709,4168,4.828112770000001,0.09766808389597041,2.9799454162499996,8
9,0.0804845413335473,4311,5.250107947000004,0.09576600789364396,3.2321856974444447,9
10,0.08562243631724435,4534,5.741438153000004,0.0947082582724987,3.4831109430000007,10
