,accuracy,size,time,cum_accuracy,cum_time,index
0,60.53639846743295,1044,0.23028261800004657,60.53639846743295,0.23028261800004657,0
1,57.07019328585962,983,0.31423691800000597,58.855451406018744,0.27225976800002627,1
2,56.64403491755577,1031,0.453109128000051,58.10987573577501,0.3325428880000345,2
3,59.09090909090909,1034,0.527776982999967,58.35777126099707,0.38135141175001763,3
4,56.86456400742115,1078,0.6970759460000409,58.04642166344294,0.44449631860002226,4
5,59.90243902439024,1025,0.8275519579999582,58.35351089588378,0.5083389251666782,5
6,57.27459016393443,976,0.9517680390001715,58.206665736996236,0.5716859414286058,6
7,59.611231101511876,926,1.0844631739998931,58.36729652957886,0.6357830955000168,7
8,59.51276102088167,862,1.2005626440000015,58.477508650519034,0.6985363786666817,8
9,55.58912386706949,993,1.2715308560000267,58.189308681672024,0.7558358264000162,9
10,55.02136752136752,936,1.329655080000066,57.916972814107275,0.8080012130909299,10
11,58.97435897435898,936,1.5062626940000428,58.00067658998647,0.8661896698333559,11
12,58.88888888888889,990,1.5587372339998637,58.06929920399563,0.9194625593846257,12
13,59.150326797385624,918,1.6972465070000453,58.14156714244101,0.97501855564287,13
14,60.85972850678733,884,1.8723530109998592,58.305966064586755,1.0348408526666693,14
15,60.67415730337079,890,1.901077288000124,58.4418934605959,1.0889806298750102,15
16,59.4535519125683,915,2.156521883000096,58.49826441751416,1.1517771741764857,16
17,57.714285714285715,875,2.2199730649999765,58.45860314523589,1.2111213903333464,17
18,61.079219288174514,871,2.3622659980001117,58.58424616062091,1.2717079486315972,18
19,60.284463894967175,914,2.4457890669998505,58.6656883811121,1.3304120045500099,19
20,64.92785793562707,901,2.3835053799998605,58.948053247923134,1.38055930814286,20
21,60.33254156769596,842,2.4727830990000257,59.0040338071456,1.430205844090913,21
22,59.95370370370371,864,2.637429945999884,59.04186646993729,1.4826938485217378,22
23,62.150055991041434,893,2.7416099829999894,59.16478455338559,1.5351486874583316,23
24,57.345971563981045,844,2.744045152000126,59.099252934898615,1.5835045460400032,24
25,60.50228310502283,876,2.925141821999887,59.149829225134766,1.635105979730768,25
26,59.53177257525084,897,2.9676110290001816,59.163425668703866,1.6844580185925981,26
27,59.7926267281106,868,3.2166600059999837,59.18437811708739,1.739179518142862,27
28,60.043431053203044,921,3.358364272000017,59.21369548301034,1.7950134751724192,28
29,58.03964757709251,908,3.338913717999958,59.175479476608714,1.8464768166000036,29
30,59.59367945823928,886,3.3535738099999435,59.18835342760849,1.895092848645163,30
31,60.2711157455683,959,3.7716186949999155,59.22326832548756,1.953734281343749,31
32,60.397074190177634,957,3.918184128999883,59.2598625272828,2.0132630646060563,32
33,58.307849133537204,981,3.9682359480000287,59.23038070585264,2.07076226705882,33
34,59.89247311827957,930,4.015775061000113,59.24926398429833,2.1263340611714283,34
35,62.256410256410255,975,4.071695129000091,59.33656909746002,2.1803718686111133,35
36,57.08542713567839,995,4.208773742999938,59.271791312395166,2.2351935408918924,36
37,58.266129032258064,992,4.456812568999794,59.243744728703966,2.293657199526311,37
38,58.988159311087195,929,4.623593959000118,59.23723937642127,2.353399167717947,38
39,59.90243902439024,1025,4.521651717000168,59.255409871015885,2.4076054814500027,39
40,57.92291220556746,934,4.556241602,59.223048520463884,2.460011240487807,40
41,57.692307692307686,1014,4.667851624999912,59.183725172274016,2.5125788686904764,41
42,60.546875,1024,5.2145970290000605,59.21819438956934,2.5754165003255833,42
43,60.3448275862069,986,5.149350524000056,59.24497372354274,2.6339150008636394,43
44,61.460258780036966,1082,5.206207426999981,59.30128747298186,2.6910770547777805,44
45,59.827420901246406,1043,5.336533254000187,59.31387162611507,2.7485869721521805,45
46,57.12962962962963,1080,5.237783989000036,59.2610826414841,2.801548610808518,46
47,58.56610800744879,1074,5.330301110999926,59.24477174886913,2.8542309545625053,47
48,58.68263473053892,1002,5.481426714000008,59.23272672839638,2.907847194551026,48
49,61.40035906642729,1114,5.5781416460001765,59.28316310545774,2.961253083580009,49
50,60.47120418848168,764,5.6729791970001315,59.30182356448264,3.0144241838431487,50
51,57.04225352112676,426,6.042782568000121,59.282205963274706,3.0726618450769365,51
