,accuracy,size,time,cum_accuracy,cum_time,index
0,0.11034521149569733,987,18.065258584000002,0.11034521149569733,inf,0
1,0.09866089333392407,993,18.867772496000004,0.10448534890244439,36.933031080000006,1
2,0.0896709172467322,949,19.010608474,0.09968545281460865,27.971819777000004,2
3,0.08673431672670524,965,18.781271116000006,0.0964759391205083,24.90830355666667,3
4,0.0848447136573751,1051,21.542404649000005,0.09400386268739344,24.066828829750005,4
5,0.08938976539506352,960,19.292361887,0.09325373002005445,23.111935441200004,5
6,0.08707915419218526,1031,21.181875595999983,0.0923359117273017,22.790258800333334,6
7,0.0865936660741393,977,21.221617761999994,0.09162692979843279,22.56616722342857,7
8,0.0855791250101444,940,20.53999273300002,0.0909847817694041,22.312895412125002,8
9,0.08292576136027084,918,19.85006864800002,0.09022762480127551,22.039247993888893,9
10,0.08622027051376835,961,21.315579259000003,0.08986878511898942,21.966881120400004,10
11,0.08269835822638229,969,20.840597266000003,0.08927497743939482,21.864491679090914,11
12,0.08747829110431339,890,20.97811828099998,0.08914797792877434,21.790627229250003,12
13,0.0817963958782214,795,18.289698790000045,0.08871136447216373,21.52132504161539,13
14,0.09945051307632925,449,11.103847525999981,0.0890598919548721,20.777219504785716,14
