,accuracy,size,time,cum_accuracy,cum_time,index
0,53.83104125736738,1018,0.25492508599995745,53.83104125736738,0.25492508599995745,0
1,57.56613756613756,945,0.3549448730000222,55.629139072847686,0.3049349794999898,1
2,57.32217573221757,956,0.47571860400012156,56.18362452894827,0.36186285433336707,2
3,56.64556962025317,948,0.5770530009999675,56.29687095940005,0.41566039100001717,3
4,58.80503144654088,954,0.7228177189999769,56.79319643227546,0.47709185660000913,4
5,58.265306122448976,980,0.7975267169999825,57.04188932942596,0.5304976666666713,5
6,59.099999999999994,1000,0.8460876469998766,57.34450816056462,0.575581949571415,6
7,58.251366120218584,915,1.020445466999945,57.452047693105236,0.6311898892499812,7
8,59.54446854663774,922,1.1865850220001448,57.67538782125492,0.6929004595555549,8
9,59.055118110236215,889,1.3411106050000399,57.80413561456912,0.7577214741000035,9
10,57.554786620530564,867,1.4034563849997994,57.783336540311716,0.8164246478181667,10
11,60.238353196099666,923,1.4613159870000345,57.983564548908724,0.8701655927499891,11
12,56.91823899371069,954,1.5373765660001482,57.90074158585282,0.921489513769232,12
13,62.83391405342624,861,1.609611895000171,58.22418519646665,0.9706411124285849,13
14,58.390022675736965,882,1.7582353080001667,58.234622520336806,1.023147392133357,14
15,56.84326710816777,906,1.8191440939999666,58.15013404825737,1.07289718600002,15
16,57.476635514018696,856,1.961940037999966,58.113590263691684,1.125193824352958,16
17,57.51708428246014,878,2.0262299519999942,58.08214242824547,1.1752513870000156,17
18,62.74271844660194,824,2.1727408969998123,58.30186520196819,1.2277508348947417,18
19,60.7487922705314,828,2.2517984609999075,58.41254233584617,1.2789532162000001,19
20,60.80760095011877,842,2.415074121000089,58.517860873198245,1.333054211666671,20
21,62.606577344701584,821,2.4622222359998887,58.68596324302669,1.3843800309545444,21
22,61.77884615384615,832,2.586971141000049,58.80967261189366,1.436666600956523,22
23,61.50121065375303,826,2.649356993999845,58.91247052295741,1.487195367333328,23
24,60.5515587529976,834,2.7831393859999025,58.97333155246872,1.539033128079991,24
25,62.171837708830544,838,2.844979007999882,59.08837289154041,1.5892618157692175,25
26,59.88826815642459,895,2.9833271350000814,59.117963131354884,1.6408938646296198,26
27,61.990407673860915,834,3.0821636440000475,59.213680677641044,1.692367785321421,27
28,60.550458715596335,872,3.163659161999931,59.25868725868726,1.7431019707241282,28
29,60.8843537414966,882,3.284543920000033,59.312224628481815,1.794483369033325,29
30,58.876404494382015,890,3.3959036900000683,59.29820757444348,1.8461420890645102,30
31,58.72291904218928,877,3.5107518029999483,59.28053522014782,1.8981611426249927,31
32,60.73354908306364,927,3.5544162979999783,59.32623151038133,1.948350692787871,32
33,60.65388951521984,887,3.705645934000131,59.3650166320851,2.0000358469411728,33
34,61.563169164882225,934,3.8205471480000597,59.43061635300508,2.0520504555428554,34
35,61.512027491408936,873,3.9419990659998803,59.48709978240597,2.1045490280555503,35
36,61.1170784103115,931,4.019753045000016,59.53294462402948,2.156311298783779,36
37,60.49382716049383,972,4.171258143999921,59.56035570686467,2.2093362157631513,37
38,59.85844287158746,989,4.301744210000152,59.56876390394159,2.2629877027948693,38
39,58.341759352881695,989,4.421457775000135,59.53510304845913,2.316949454600001,39
40,57.67590618336887,938,4.514705303000028,59.48795587877477,2.3705532557804894,40
41,61.61934805467929,951,4.603429482000138,59.541381128096994,2.4237169754523857,41
42,60.63730084348641,1067,4.72161774999995,59.571358986848516,2.477156528348841,42
43,57.599999999999994,1000,4.826958144999935,59.52208363536381,2.5305611105454564,43
44,55.940594059405946,1010,4.996424476000129,59.43389326376868,2.5853580742222273,44
45,57.6530612244898,980,5.076365476000092,59.39233754792009,2.639510409043485,45
46,59.443339960238575,1006,5.197695797000051,59.39353068390577,2.6939398853829863,46
47,58.82352941176471,1020,5.300310211999886,59.380323921586445,2.7482392671875053,47
48,57.46478873239437,1065,5.401034393000145,59.33507806955287,2.802377943224498,48
49,58.546168958742626,1018,5.5116844169999695,59.31765930681473,2.8565640727000075,49
50,62.37373737373737,792,5.6476787530000365,59.369269478442575,2.9112918115294195,50
51,59.28411633109619,447,5.694673631000114,59.368465519062205,2.964818384980779,51
