,accuracy,size,time,cum_accuracy,cum_time,index
0,0.10950059827866662,962,15.274258960999997,0.10950059827866662,inf,0
1,0.09931268267097883,972,16.273083097000004,0.10438030149962188,31.547342058,1
2,0.08812956168130685,1035,17.75399446,0.09871525747403885,24.650668259,2
3,0.09062745424682365,973,17.264478908,0.09671895292302911,22.188605142,3
4,0.09031435709456358,950,17.161281408000008,0.09547521497596405,20.931774208500002,4
5,0.08960497896063979,969,17.928621777000004,0.0945046879841795,20.331143722200004,5
6,0.08192132252252696,1010,19.124779040999996,0.09265500102212608,20.130082942,6
7,0.08867020624144537,982,18.978821423,0.09215671139082232,19.965617010714286,7
8,0.08808255333175248,918,21.958565730000004,0.0917302974017417,20.214735600625,8
9,0.09133630606912212,950,19.700381897,0.09169179397966695,20.157585189111114,9
10,0.08877807103149678,962,21.021529612999984,0.09142941436007136,20.2439796315,10
11,0.08599973123904317,892,19.99994201300001,0.09101098867160853,20.221794393454545,11
12,0.08681153701615535,899,20.170029304999986,0.09070833458805455,20.217480636083334,12
13,0.08529345098366131,818,19.000704421999984,0.0903750984468874,20.123882465769228,13
14,0.09606223157288693,437,10.163666287000012,0.09055612235074506,19.412438452999996,14
