,accuracy,size,time,cum_accuracy,cum_time,index
0,58.201581027667984,1012,0.19475321599998097,58.201581027667984,0.19475321599998097,0
1,59.919839679358724,998,0.23050948100001278,59.0547263681592,0.21263134849999688,1
2,61.05577689243028,1004,0.29601684599998634,59.72130059721301,0.2404265143333267,2
3,62.264150943396224,1007,0.3655198370000221,60.358119870678934,0.27169984500000055,3
4,62.21995926680245,982,0.44862793800001555,60.72356586048371,0.30708546360000355,4
5,62.42362525458248,982,0.4815510419999782,61.00250626566416,0.33616305999999935,5
6,60.0,1000,0.5874954079999952,60.85898353614889,0.3720676811428559,6
7,59.86913849509269,917,0.6024962739999751,60.74411541381929,0.4008712552499958,7
8,62.086776859504134,968,0.6736760470000149,60.89064261555806,0.4311828987777757,8
9,60.61224489795919,980,0.7869197560000316,60.86294416243655,0.4667565845000013,9
10,59.20245398773007,978,0.7960264270000152,60.712966383450315,0.4966902065454571,10
11,58.251366120218584,915,0.8675474560000112,60.52116154304692,0.5275949773333366,11
12,61.59574468085106,940,0.976178053999945,60.60080422612946,0.5621013678461526,12
13,62.58741258741259,858,1.0030895859999873,60.7266819289565,0.5936005262857122,13
14,62.71186440677966,885,1.0291186470000184,60.84846804380979,0.622635067666666,14
15,62.88416075650118,846,1.128664869999966,60.961236249345205,0.6542619303124972,15
16,62.58351893095768,898,1.149996815999998,61.051329622758196,0.6834228059411738,16
17,62.879640044994375,889,1.2728131399999825,61.14660882818453,0.7161667133888854,17
18,63.905325443786985,845,1.3763581349999754,61.27680965147453,0.7509136303157848,18
19,62.17440543601359,883,1.3849044090000007,61.318997178900304,0.7826131692499956,19
20,62.05714285714286,875,1.3855926630000113,61.35184620079341,0.8113264784761869,20
21,61.104441776710686,833,1.490319268999997,61.341790680653816,0.8421897871363601,21
22,63.06098964326813,869,1.5479650159999778,61.41172065156338,0.8728756666521695,22
23,63.145809414466136,871,1.5402032389999931,61.479649201709016,0.9006809821666621,23
24,62.926829268292686,820,1.6468428439999911,61.53112123183691,0.9305274566399953,24
25,63.21303841676368,859,1.6643563730000324,61.59153633854646,0.958751645730766,25
26,60.15625,896,1.8180106550000232,61.53970173317211,0.9905760534814791,26
27,61.6,875,1.8691914810000299,61.54175588865096,1.021955175892856,27
28,62.456946039035586,871,1.8628256739999642,61.571772857358035,1.0509507103103426,28
29,63.53711790393013,916,2.05945305299997,61.63730343622598,1.0845674550666635,29
30,61.72707889125799,938,2.098812137999971,61.64026751143963,1.1172850254838669,30
31,63.11207834602829,919,2.180869224999981,61.68638548876539,1.1505220317187455,31
32,62.30031948881789,939,2.0683826480000107,61.70543147878948,1.1783359897878747,32
33,63.92742796157951,937,2.217633380000052,61.77215189873418,1.208903560088233,33
34,60.087241003271544,917,2.3368833069999937,61.72405205155345,1.2411315528571403,34
35,60.14418125643667,971,2.40371253699999,61.677696189526486,1.2734254690833307,35
36,60.47032474804032,893,2.5238745270000322,61.64597187077032,1.3072213895675657,36
37,63.88308977035491,958,2.3402922149999767,61.70730311355312,1.3344074639210504,37
38,59.19913419913419,924,2.5383699550000074,61.64268986283038,1.365278297025639,38
39,59.3320235756385,1018,2.5760165419999907,61.57891883099279,1.3955467531499977,39
40,62.462159434914234,991,2.6620134340000163,61.60202761570346,1.426436184390242,40
41,61.97757390417941,981,2.755271668999967,61.611508569663904,1.4580751244999974,41
42,60.74074074074074,945,2.813278516999958,61.59083486169384,1.4895914824651129,42
43,62.76391554702495,1042,2.8364078700000164,61.62076141510589,1.5202009458181787,43
44,59.80707395498393,933,2.9162060620000148,61.58025755182153,1.5512232817333307,44
45,60.9989373007439,941,3.0128587459999494,61.56745242163908,1.5829979657391267,45
46,64.20118343195266,1014,3.115050568000015,61.62851851004962,1.615594829617018,46
47,61.27783155856727,1033,3.1699961429999917,61.62042621632489,1.6479781903124966,47
48,61.56941649899397,994,3.239499610999985,61.61931818181818,1.6804582193061188,48
49,63.30097087378641,1030,3.3465229999999906,61.65633682410772,1.7137795149199961,49
50,64.52879581151832,764,3.4085638839999888,61.70248559532321,1.7470105809803882,50
51,64.94623655913978,465,3.485668309999994,61.73389699910452,1.7804463065384577,51
