,accuracy,size,time,cum_accuracy,cum_time,index
0,57.858546168958746,1018,0.21019148699997459,57.858546168958746,0.21019148699997459,0
1,56.82539682539682,945,0.30835045300000274,57.361181864493126,0.25927096999998867,1
2,58.15899581589959,956,0.3960269649999191,57.62247344981158,0.30485630166663213,2
3,61.07594936708861,948,0.5044130579999546,58.469097491595555,0.35474549074996276,3
4,59.74842767295597,954,0.5930307620001258,58.72225679319643,0.4024025449999954,4
5,57.3469387755102,980,0.6777981249999812,58.48991553180486,0.44830180833332633,5
6,60.099999999999994,1000,0.7878688809998948,58.72665784443464,0.4968113901428361,6
7,64.15300546448087,915,0.959486841999933,59.3701399688958,0.5546458216249732,7
8,59.00216919739696,922,1.0779692159999286,59.330863625839314,0.6127928654444127,8
9,58.15523059617548,889,1.1927803040000526,59.221160911094785,0.6707916092999767,9
10,58.70818915801615,867,1.2750949789999595,59.17837213777179,0.7257282792727024,10
11,59.479956663055255,923,1.3709071169998879,59.202968984713266,0.7794931824166346,11
12,56.60377358490566,954,1.343489221000027,59.000896422459455,0.8228774930768955,12
13,61.904761904761905,861,1.4505619949998163,59.19128845568078,0.8677121003571041,13
14,60.430839002267575,882,1.5374134440000944,59.269302126444984,0.9123588565999702,14
15,58.94039735099338,906,1.6967219319999458,59.24932975871314,0.9613815488124686,15
16,58.29439252336449,856,1.8657014840000556,59.19751521298174,1.0145768391176209,16
17,58.428246013667426,878,1.9171515069999714,59.156959289059685,1.0647198762221959,17
18,60.679611650485434,824,2.1016399529999035,59.22874470763245,1.1192946171052331,18
19,60.02415458937198,828,2.1352710319999915,59.26472194908773,1.170093437849971,19
20,59.026128266033254,842,2.1782794190000914,59.254230206810114,1.2181022940952149,20
21,64.79902557856273,821,2.2184089569998378,59.48219740597927,1.2635707787726977,21
22,61.057692307692314,832,2.2977100370001153,59.54521417239556,1.308533355217368,22
23,62.71186440677966,826,2.4034850289999667,59.666158043186755,1.3541563416249762,23
24,61.750599520383695,834,2.4991174230001434,59.7435554961934,1.399954784879983,24
25,64.31980906921241,838,2.8635825890000888,59.90815056440191,1.4562481619615255,25
26,58.659217877094974,895,2.6645992999999635,59.86194924361412,1.501001907814801,26
27,62.35011990407674,834,2.7439242330001434,59.944861754834584,1.5453919908571347,27
28,63.18807339449541,872,2.8104113920001055,60.054054054054056,1.5890133495172372,28
29,61.224489795918366,882,2.90739756999983,60.09259950713165,1.6329594901999902,29
30,60.22471910112359,890,3.0140365429999747,60.09684880023128,1.6775103628709573,30
31,60.091220068415055,877,3.07609692799997,60.0966758905741,1.721216193031239,31
32,61.70442286947141,927,3.173943194000003,60.14723843126612,1.765238223363626,32
33,62.119503945885,887,3.2961313490000066,60.204854592760924,1.810264491764696,33
34,65.0963597430407,934,3.3362763000000086,60.35083234814839,1.8538648291428477,34
35,64.03207331042383,873,3.4259771790000286,60.4507304942493,1.8975346166388805,35
36,60.257787325456505,931,3.670948875000022,60.44530376725778,1.9454647317297222,36
37,63.991769547325106,972,4.066891855999984,60.546473747542045,2.0012917613157817,37
38,60.76845298281091,989,3.9599772120000125,60.55273515486852,2.05151446517948,38
39,60.16177957532861,989,4.112155509999866,60.54200993037641,2.1030304912999895,39
40,58.52878464818764,938,4.368449248999923,60.4909567709319,2.1582846073414514,40
41,61.09358569926393,951,4.327594314999942,60.506062203479175,2.2099348384761774,41
42,61.480787253983124,1067,4.2980869919999805,60.53272489553157,2.2584965164651027,42
43,59.9,1000,4.495557833000021,60.516909540830355,2.309338819113624,43
44,60.69306930693069,1010,4.739655201000005,60.521247287709976,2.36334584982221,44
45,56.83673469387755,980,4.926873260000093,60.43526918589423,2.4190747065652074,45
46,60.437375745526836,1006,4.910907014000031,60.435318466153525,2.4720924152340333,46
47,60.686274509803916,1020,4.929091735000156,60.44113304409059,2.5232799010624944,47
48,57.65258215962441,1065,5.133646303999967,60.37526614620298,2.5765526847959124,48
49,58.055009823182715,1018,4.918326987,60.3240359172342,2.623388170839994,49
50,60.22727272727273,792,5.031335327000079,60.32240180817945,2.67060282096078,50
51,61.74496644295302,447,5.140452329000027,60.33583271728799,2.7180999268846118,51
