,accuracy,size,time,cum_accuracy,cum_time,index
0,0.09760105977328863,3994,0.7105902059999991,0.09760105977328863,inf,0
1,0.1032708114835941,4148,1.2586764170000002,0.10048955524053832,1.9692666229999993,1
2,0.10786618814891735,3880,1.7317349120000003,0.10287030184547183,1.8505007674999998,2
3,0.09316811374772581,3874,2.115775255000001,0.10050579022678359,1.9389255966666668,3
4,0.10101088563405028,3696,2.6357641040000015,0.100601075681319,2.1131352235000005,4
5,0.10140959793974273,3871,3.2581616330000003,0.10073446824247309,2.3421405054000006,5
6,0.08954369321235524,4104,3.774992548,0.09906845668069256,2.580949179166667,6
7,0.0866479841202758,4103,4.423238841,0.09745932504458932,2.8441334165714287,7
8,0.09058004177178974,4370,4.657727553000004,0.09662518331589526,3.070832683625001,8
9,0.08104877781732933,4442,5.255139042000003,0.0949160189162947,3.3135333901111124,9
10,0.07840985787796421,4658,5.551120433000001,0.09321274691548515,3.5372920944000015,10
